Time,Lys,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P259,P260,P261,P262,P263,P264,P265,P266,P267,P268,P269,P270,P271,P272,P273,P274,P275,P276,P277,P278,P279,P280,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P292,P293,P294,P295,P296,P297,P298,P299,P300,P301,P302,P303,P304,P305,P306,P307,P308,P309,P310,P311,P312,P313,P314,P315,P316,P317,P318,P319,P320,P321,P322,P323,P324,P325,P326,P327,P328,P329,P330,P331,P332,P333,P334,P335,P336,P337,P338,P339,P340,P341,P342,P343,P344,P345,P346,P347,P348,P349,P350,P351,P352,P353,P354,P355,P356,P357,P358,P359,P360,P361,P362,P363,P364,P365,P366,P367,P368,P369,P370,P371,P372,P373,P374,P375,P376,P377,P378,P379,P380,P381,P382,P383,P384,P385,P386,P387,P388,P389,P390,P391,P392,P393,P394,P395,P396,P397,P398,P399,P400,P401,P402,P403,P404,P405,P406,P407,P408,P409,P410,P411,P412,P413,P414,P415,P416,P417,P418,P419,P420,P421,P422,P423,P424,P425,P426,P427,P428,P429,P430,P431,P432,P433,P434,P435,P436,P437,P438,P439,P440,P441,P442,P443,P444,P445,P446,P447,P448,P449,P450,P451,P452,P453,P454,P455,P456,P457,P458,P459,P460,P461,P462,P463,P464,P465,P466,P467,P468,P469,P470,P471,P472,P473,P474,P475,P476,P477,P478,P479,P480,P481,P482,P483,P484,P485,P486,P487,P488,P489,P490,P491,P492,P493,P494,P495,P496,P497,P498,P499,P500,P501,P502,P503,P504,P505,P506,P507,P508,P509,P510,P511,P512,P513,P514,P515,P516,P517,P518,P519,P520,P521,P522,P523,P524,P525,P526,P527,P528,P529,P530,P531,P532,P533,P534,P535,P536,P537,P538,P539,P540,P541,P542,P543,P544,P545,P546,P547,P548,P549,P550,P551,P552,P553,P554,P555,P556,P557,P558,P559,P560,P561,P562,P563,P564,P565,P566,P567,P568,P569,P570,P571,P572,P573,P574,P575,P576,P577,P578,P579,P580,P581,P582,P583,P584,P585,P586,P587,P588,P589,P590,P591,P592,P593,P594,P595,P596,P597,P598,P599,P600,P601,P602,P603,P604,P605,P606,P607,P608,P609,P610,P611,P612,P613,P614,P615,P616,P617,P618,P619,P620,P621,P622,P623,P624,P625,P626,P627,P628,P629,P630,P631,P632,P633,P634,P635,P636,P637,P638,P639,P640,P641,P642,P643,P644,P645,P646,P647,P648,P649,P650,P651,P652,P653,P654,P655,P656,P657,P658,P659,P660,P661,P662,P663,P664,P665,P666,P667,P668,P669,P670,P671,P672,P673,P674,P675,P676,P677,P678,P679,P680,P681,P682,P683,P684,P685,P686,P687,P688,P689,P690,P691,P692,P693,P694,P695,P696,P697,P698,P699,P700,P701,P702,P703,P704,P705,P706,P707,P708,P709,P710,P711,P712,P713,P714,P715,P716,P717,P718,P719,P720,P721,P722,P723,P724,P725,P726,P727,P728,P729,P730,P731,P732,P733,P734,P735,P736,P737,P738,P739,P740,P741,P742,P743,P744,P745,P746,P747,P748,P749,P750,P751,P752,P753,P754,P755,P756,P757,P758,P759,P760,P761,P762,P763,P764,P765,P766,P767,P768,P769,P770,P771,P772,P773,P774,P775,P776,P777,P778,P779,P780,P781,P782,P783,P784,P785,P786,P787,P788,P789,P790,P791,P792,P793,P794,P795,P796,P797,P798,P799,P800,P801,P802,P803,P804,P805,P806,P807,P808,P809,P810,P811,P812,P813,P814,P815,P816,P817,P818,P819,P820,P821,P822,P823,P824,P825,P826,P827,P828,P829,P830,P831,P832,P833,P834,P835,P836,P837,P838,P839,P840,P841,P842,P843,P844,P845,P846,P847,P848,P849,P850,P851,P852,P853,P854,P855,P856,P857,P858,P859,P860,P861,P862,P863,P864,P865,P866,P867,P868,P869,P870,P871,P872,P873,P874,P875,P876,P877,P878,P879,P880,P881,P882,P883,P884,P885,P886,P887,P888,P889,P890,P891,P892,P893,P894,P895,P896,P897,P898,P899,P900,P901,P902,P903,P904,P905,P906,P907,P908,P909,P910,P911,P912,P913,P914,P915,P916,P917,P918,P919,P920,P921,P922,P923,P924,P925,P926,P927,P928,P929,P930,P931,P932,P933,P934,P935,P936,P937,P938,P939,P940,P941,P942,P943,P944,P945,P946,P947,P948,P949,P950,P951,P952,P953,P954,P955,P956,P957,P958,P959,P960,P961,P962,P963,P964,P965,P966,P967,P968,P969,P970,P971,P972,P973,P974,P975,P976,P977,P978,P979,P980,P981,P982,P983,P984,P985,P986,P987,P988,P989,P990,P991,P992,P993,P994,P995,P996,P997,P998,P999,P1000,P1001,P1002,P1003,P1004,P1005,P1006,P1007,P1008,P1009,P1010,P1011,P1012,P1013,P1014,P1015,P1016,P1017,P1018,P1019,P1020,P1021,P1022,P1023,P1024,P1025,P1026,P1027,P1028,P1029,P1030,P1031,P1032,P1033,P1034,P1035,P1036,P1037,P1038,P1039,P1040,P1041,P1042,P1043,P1044,P1045,P1046,P1047,P1048,P1049,P1050,P1051,P1052,P1053,P1054,P1055,P1056,P1057,P1058,P1059,P1060,P1061,P1062,P1063,P1064,P1065,P1066,P1067,P1068,P1069,P1070,P1071,P1072,P1073,P1074,P1075,P1076,P1077,P1078,P1079,P1080,P1081,P1082,P1083,P1084,P1085,P1086,P1087,P1088,P1089,P1090,P1091,P1092,P1093,P1094,P1095,P1096,P1097,P1098,P1099,P1100,P1101,P1102,P1103,P1104,P1105,P1106,P1107,P1108,P1109,P1110,P1111,P1112,P1113,P1114,P1115,P1116,P1117,P1118,P1119,P1120,P1121
Day_0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Day_4,0.824104235,1,1,1,1,0.948480141,1,1,1,1,0.975274964,1,1,1,1,1,0.946956074,1,1,1,1,1,1,0.989787524,1,0.973270337,1,1,0.969142861,0.99701516,1,1,1,1,1,1,0.98752699,1,1,1,1,1,1,1,1,1,1,1,0.996798817,1,1,0.99258879,1,0.996850199,1,1,0.993002783,1,0.975260096,1,0.849945417,1,1,1,1,1,0.978746665,1,1,0.983796253,0.980696751,1,1,0.981897306,0.991656519,1,1,1,1,1,1,0.972907266,0.970474811,1,1,1,1,0.956063043,0.950567542,0.947818761,1,1,1,1,0.995072744,1,0.991433199,0.97742851,1,1,1,0.985057833,1,1,0.996240086,1,0.998892576,1,0.989371848,1,0.976450657,1,1,1,0.985336732,0.962091428,0.989089176,1,1,1,0.989861335,1,1,0.993962046,0.990330948,0.983739483,1,1,1,1,1,1,1,0.981679064,0.995843177,0.981759729,1,0.973994598,1,0.991491503,1,0.995403998,0.995577026,0.987250068,0.962054175,1,0.965442654,0.997354795,0.993196741,0.981694589,0.948388572,0.976765618,1,1,1,0.995787183,0.95738657,0.97792654,0.975269346,0.986624288,0.995006627,1,0.94154884,1,0.994278418,0.992836251,0.991463246,1,1,1,0.983135935,1,1,1,1,1,0.997193409,0.995939331,0.985533599,1,0.856392064,1,1,0.899404731,1,0.986723122,0.984912094,0.988670364,1,0.948389881,1,1,0.960785044,1,1,0.991458565,0.994588732,0.989246175,0.945343719,1,1,1,0.961577192,0.994948899,0.990538516,1,1,0.978907998,1,1,0.979139305,0.982627401,0.983125235,0.961492944,1,0.963228141,1,1,1,0.997681117,1,0.996777646,0.996268241,0.974233484,1,0.938114857,0.995744422,0.992318509,1,0.930106177,0.990687956,0.987625123,0.994376736,1,0.994454609,1,1,1,0.997822308,0.960437741,0.994388988,0.990935258,0.982058427,0.932634877,1,0.995656249,0.959360172,0.996062689,0.987535357,1,0.938685092,0.982315365,0.941233968,1,0.982527171,0.973494378,0.996555585,1,1,0.994494445,1,1,0.994324553,0.97478087,0.980701921,1,0.992450539,0.969827737,0.984388644,1,0.969805263,0.961634578,1,0.963921058,1,0.994604514,0.986574051,0.961816611,1,0.982942288,1,0.994371988,1,0.906933706,0.999210111,0.99395161,0.976389697,0.998331385,0.993190958,0.981947623,0.976390872,0.976754755,0.98984659,0.994036625,1,1,0.9869397,0.987693341,0.972495226,0.985106496,0.949722167,1,1,1,1,0.984033515,1,0.987252722,1,0.997521712,1,1,0.993025532,0.987724681,0.996746201,1,0.9987426,0.936128479,0.998451572,0.962250045,0.971461799,0.97883204,0.988673841,0.99451772,0.96068706,0.99484006,1,1,0.999015223,0.998137154,1,0.993728708,0.97746839,1,1,0.961532156,0.96612034,1,0.973363188,1,0.991730694,1,0.998517636,0.977006488,0.994001007,0.989207618,0.979138929,0.978412633,0.991461412,0.986300509,0.977465565,1,0.935695667,1,0.99760583,0.98729159,0.904556715,0.990606908,0.980695595,0.956748639,0.98167443,0.998686466,1,0.998252999,1,0.9625781,1,1,1,0.991598244,0.993564993,1,0.996117127,0.999168102,0.997543054,1,1,1,0.998162082,0.984849759,0.976910718,0.98181702,1,0.988628916,0.998721966,1,1,1,0.980327065,0.989847902,0.970462892,0.997000343,0.972042969,0.973126429,1,0.967428704,1,0.996342763,0.992690026,0.972025876,0.998870259,0.983626438,0.981783566,0.99371043,0.993708325,0.995228569,0.984886472,0.986699351,0.998120067,0.971790391,0.971790391,0.98068137,1,0.994514154,0.983543685,0.998656664,0.94213819,0.953893322,0.961813381,1,0.995522295,0.996680447,0.996645251,0.99696453,0.989673111,0.983862672,0.998762456,0.975871437,0.960476813,0.987473094,0.97846834,0.996153951,1,0.981959512,0.984093593,0.993631529,0.994896564,0.997846908,0.990143913,0.977033477,0.939511949,0.994666848,0.992063391,0.960506626,0.980274269,0.963736073,0.998494602,0.99035491,1,0.972393987,0.980701663,0.996212344,0.998791613,0.989378534,0.994486643,0.962501696,0.990936992,0.99127638,0.997826959,0.984287649,0.998089774,0.986684057,0.989013744,0.990280185,0.993563987,0.980980858,0.997263528,0.988728934,0.985856636,0.989901944,0.970539221,0.987010883,0.956855287,0.986958851,0.986380334,0.996802024,0.996682956,0.994070427,0.965561713,0.979364879,0.997695356,0.993182864,0.978575942,0.958829991,0.997773948,0.984628194,0.97765298,0.937538112,0.922580907,0.947062699,0.975873664,0.97906237,0.992988743,0.995857985,0.989322526,0.954617964,0.98000301,0.988845904,0.982652074,0.994228833,0.967082132,0.99099832,0.965890212,0.998539394,0.995708359,0.981362846,0.990965763,0.998698385,0.991609834,0.993415192,0.993796387,0.993389091,0.998304881,0.979333953,0.994197623,0.988599784,0.979787986,0.974696909,0.993594309,0.996326937,0.949787506,0.996177474,0.995115575,0.992875679,0.989649288,0.992055895,0.949389804,0.982054991,0.975501957,0.975501957,0.960542545,0.969178102,0.997564876,0.985983076,0.988056877,0.988619124,0.990812696,0.970378592,0.98548751,0.976103484,0.997945575,0.977851419,0.991363602,0.996309123,0.997585249,0.994033732,0.996408894,0.989577179,0.977987969,0.997602425,0.971616205,0.98770778,0.992793685,0.964191889,0.992055809,0.992938062,0.992569143,0.992332055,0.9964862,0.982204993,0.987531585,0.997995545,0.988337506,0.994379581,0.982625123,0.993724647,0.994449156,0.976769228,0.973259563,0.995468159,0.993820065,0.993885777,0.994487058,0.991796722,0.994997608,0.995136538,0.995263347,0.991988151,0.991988151,1,0.993958629,0.976030825,0.97673243,0.998198922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991096467,1,1,1,1,1,1,0.891378683,1,0.878531291,1,1,1,1,1,1,0.94117396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939411577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.914934799,1,1,1,1,1,1,1,1,0.937859486,1,1,1,0.952860951,1,1,1,0.959033707,0.981080891,1,1,1,0.984649232,1,1,0.940170774,1,1,0.987018536,1,0.978634004,1,1,1,1,1,1,0.878939873,1,1,1,1,1,1,0.968833921,1,1,1,1,1,1,1,1,0.828813683,1,1,1,1,1,1,1,1,0.955239837,1,1,0.959878473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.846153846,1,1,1,1,1,0.941818211,1,0.925904825,0.978490591,1,1,1,1,1,1,0.964199465,1,0.96461013,1,0.929985617,0.948089221,1,1,1,1,0.97755399,0.990271153,1,1,1,0.963263123,1,1,1,1,1,1,1,1,0.968570515,1,1,1,0.888863705,1,1,1,0.932915153,1,1,1,0.948252159,1,1,1,0.990463054,1,1,1,1,1,1,1,0.994109186,1,1,1,1,1,1,1,0.954149614,1,0.989457734,1,1,1,0.974041628,1,1,1,1,1,1,1,1,1,0.940287141,1,0.876772839,1,1,1,1,1,1,0.943232336,1,1,1,1,1,1,1,1,0.846787787,0.955928838,1,1,1,1,1,1,1,1,0.89075045,0.977992317,1,1,0.980096402,1,1,1,1,1,1,1,0.891310496,0.992494469,1,1,1,1,1,1,1,1,0.898361707,1,0.991583316,1,1,0.933946761,1,0.957262655,1,1,0.940935704,NaN,1,1,0.971440448,0.95242919,0.975809724,1,0.936833437,0.995324245,1,0.995515454,0.980076475,0.911108551,0.987609711,1,1,1,1,1,0.963629398,1,0.974563421,0.995481771,0.990010289,1,0.969065551,1,1,0.902939256,0.986708284,1,0.988483952,0.953629848,0.957372456,1,0.978769025,0.854616096,1,1,0.931564856,1,1,1,1,0.94346334,0.980374431,0.969466947,1,1,0.983244247,0.995783433,1,1,0.993332344,1,0.941750473,0.970036661,1,0.909069109,1,NaN,0.986294022,0.982388917,0.969399339,1,0.945024434,1,0.967718138,1,1,0.978713097,0.997645149,1,1,1,0.989667849,0.983578453,0.95210919,0.994803117,1,1,0.991372602,0.962706538,0.959525361,1,NaN,1,0.964904795,0.994087419,1,0.915677339,0.967973733,0.973083669,0.983936483,1,1,0.952696322,0.99006388,0.99679593,1,0.96363389,0.991032678,1,0.974123398,1,1,0.984356618,0.990137818,0.916480252,0.985597175,1,0.97399696,0.997099236,1,0.968213431,1,0.979236987,0.989027957,0.98496972,1,1,0.993247623,0.995450841,0.98431044,0.948359315,0.973299655,1,0.976185778,1,1,1,0.976489267,0.96952913,0.996514345,0.980128073,0.958759988,0.967783339,NaN,0.924128579,0.937580837,1,0.985944525,1,0.923868123,0.863055673,1,0.982221857,0.95431609,0.993641201,0.951888739,1,0.959032524,0.950332126,0.986340584,0.928485826,0.977845788,0.95164279,0.954941239,0.950123376,0.98351274,0.988953568,1,0.946248973,0.971125072,0.903810258,0.991268471,0.976515089,0.990300644,0.938453076,NaN,0.954196477,0.98225318,0.965879615,0.965302704,0.965324458,0.963400017,0.967032869,0.983589182,0.979665551,0.953449382,0.960432517,0.946742103,0.971230167,0.956049541,0.965424924,1,0.963607722,0.965459811,0.965416174,0.953130497,0.932056679,1,1,0.970919954,0.971727726,1,0.967448319,0.964324217,0.974647179,0.884070767,0.938345471,0.944130481,0.960236089,0.954562325,0.958384629,0.96380235,0.959617864,0.950396403,0.941378721,0.928342439,0.957799288,0.960803863,0.958386557,0.957757949,0.956879977,1,0.959519755,0.972490813,0.981644888,0.943611199,1,0.863904537,0.990726362,1,1,0.991591251,0.951582237,0.943278342,0.964443232,0.985138006,0.933819956,0.963895569,0.951817929,0.995287425,0.951586808
